Time(s),Depth(m),Pressure(Pa)
5315.3,2.2,138343.6025117383
5315.3,2.6,145410.93106136206
5315.3,3.0,152401.70271430485
5315.3,3.4,159289.7276142428
5315.3,3.8,166134.51771907118
5395.3,2.2,138300.56507833066
5395.3,2.6,145367.51555786337
5395.3,3.0,152357.4177342846
5395.3,3.4,159243.0482976594
5395.3,3.8,166082.1331339266
5475.3,2.2,138255.31371012324
5475.3,2.6,145321.37852765206
5475.3,3.0,152309.95483360958
5475.3,3.4,159192.80800569474
5475.3,3.8,166025.80090489713
5555.3,2.2,138207.7570711004
5555.3,2.6,145272.40496460613
5555.3,3.0,152259.16996187007
5555.3,3.4,159138.83639467397
5555.3,3.8,165965.3318780086
5635.3,2.2,138157.80153561744
5635.3,2.6,145220.47853364327
5635.3,3.0,152204.91771182886
5635.3,3.4,159080.96096926762
5635.3,3.8,165900.53393532307
5715.3,2.2,138105.3511210046
5715.3,2.6,145165.48159301077
5715.3,3.0,152147.0515217735
5715.3,3.4,159019.0073792358
5715.3,3.8,165831.21248411475
5795.3,2.2,138050.30740864915
5795.3,2.6,145107.29516110808
5795.3,3.0,152085.4238095969
5795.3,3.4,158952.79963999105
5795.3,3.8,165757.1698196872
5875.3,2.2,137992.56947211188
5875.3,2.6,145045.79888091408
5875.3,3.0,152019.8861308795
5875.3,3.4,158882.16042409648
5875.3,3.8,165678.20652210104
5955.3,2.2,137932.03379221298
5955.3,2.6,144980.8709113439
5955.3,3.0,151950.28922769616
5955.3,3.4,158806.91122409713
5955.3,3.8,165594.12170383986
6035.3,2.2,137868.5941803098
6035.3,2.6,144912.38780357453
6035.3,3.0,151876.48305361712
6035.3,3.4,158726.87249449463
6035.3,3.8,165504.7122817941
6115.3,2.2,137802.14171777666
6115.3,2.6,144840.22438631646
6115.3,3.0,151798.3168210032
6115.3,3.4,158641.86386869286
6115.3,3.8,165409.77360741876
6195.3,2.2,137732.56469803542
6195.3,2.6,144764.25360686838
6195.3,3.0,151715.63895785154
6195.3,3.4,158551.70426252513
6195.3,3.8,165309.1004290013
6275.3,2.2,137659.7485874632
6275.3,2.6,144684.34637088593
6275.3,3.0,151628.29703359609
6275.3,3.4,158456.21193090154
6275.3,3.8,165202.48621087015
6355.3,2.2,137583.57602449929
6355.3,2.6,144600.3714401274
6355.3,3.0,151536.1377682466
6355.3,3.4,158355.20468730535
6355.3,3.8,165089.72350654216
6435.3,2.2,137503.9268403689
6435.3,2.6,144512.19531866492
6435.3,3.0,151439.00697336864
6435.3,3.4,158248.50001391073
6435.3,3.8,164970.604153771
6515.3,2.2,137420.67812363975
6515.3,2.6,144419.6821891892
6515.3,3.0,151336.74952905637
6515.3,3.4,158135.91521917845
6515.3,3.8,164844.91892255296
6595.3,2.2,137333.70433688135
