DATETIME;SECOND;PASSED_SECONDS;PASSED_MSECONDS;P_1B;P_1C;FL_M_2A;P_2B;P_2C;P_Gas_3B;P_3C;P_4A;P_4B;P_4C;P_5B;P_5C;P_6A;P_6B;P_6C;P_7B;P_7C;P_8A;P_8B;P_8C;P_9B;P_9C;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;LC_1;LC_2;LC_3
2016-01-14 15:00:00;3;23010;23010567;-5.799;-5.878;74.94;-4.546;-5.124;4.459;-2.153;0.049;-3.999;-4.175;-3.666;-2.665;-4.12;-3.469;-2.473;-2.72;-4.405;-1.318;-1.404;-1.295;-0.409;-0.073;32.232;32.498;32.557;32.653;2307.118;32.271;31.556;31.006;28.546;-237.79;-126.106;-151.607
2016-01-14 15:02:00;1;23128;23128567;-5.898;-6.105;72.74;-4.63;-5.178;4.345;-2.245;0.03;-4.174;-4.254;-3.821;-2.75;-4.365;-3.732;-2.608;-2.738;-4.519;-1.336;-1.386;-1.271;-0.406;-0.069;32.341;32.579;32.648;32.727;2307.155;32.398;31.694;31.138;28.63;-254.78;-142.729;-171.895
2016-01-14 15:04:00;1;23248;23248567;-5.987;-6.268;70.53;-4.843;-5.43;4.249;-2.265;0.032;-4.426;-4.354;-4.22;-2.95;-4.582;-3.912;-2.791;-2.786;-4.129;-1.367;-1.375;-1.288;-0.41;-0.067;32.542;32.782;32.801;32.913;2307.207;32.489;31.755;31.114;28.607;-270.817;-157.294;-191.794
2016-01-14 15:06:00;1;23368;23368567;-6.019;-6.445;67.84;-5.074;-5.669;4.282;-2.301;0.033;-4.805;-4.52;-4.846;-3.274;-4.618;-3.989;-2.761;-2.756;-4.179;-1.363;-1.36;-1.282;-0.416;-0.053;32.721;32.946;32.965;33.095;2307.225;32.704;31.889;31.301;28.678;-282.306;-170.736;-211.175
2016-01-14 15:08:00;1;23488;23488567;-5.933;-6.552;66.62;-5.358;-5.946;4.38;-2.88;0.028;-5.482;-5.12;-6.594;-3.945;-4.628;-4.011;-2.638;-2.824;-4.337;-1.467;-1.323;-1.292;-0.423;-0.068;32.84;33.072;33.106;33.22;2307.235;32.809;32.025;31.425;28.723;-289.946;-181.84;-226.759
2016-01-14 15:10:00;1;23608;23608567;-5.699;-6.673;65.65;-5.689;-6.277;4.414;-3.454;0.016;-6.023;-5.73;-5.856;-4.539;-4.768;-4.067;-2.649;-2.925;-4.58;-1.548;-1.282;-1.284;-0.412;-0.078;32.981;33.24;33.242;33.383;2307.233;32.964;32.071;31.446;28.73;-297.901;-193.267;-241.171
2016-01-14 15:12:00;1;23728;23728567;-5.421;-6.75;64.59;-5.945;-6.558;4.279;-3.859;0.005;-6.633;-6.34;-5.012;-4.914;-4.053;-4.086;-2.685;-2.978;-4.942;-1.665;-1.253;-1.326;-0.439;-0.055;33.112;33.372;33.406;33.551;2307.269;33.146;32.263;31.671;28.831;-304.561;-201.563;-255.575
2016-01-14 15:14:00;1;23848;23848567;-5.362;-6.81;63.43;-6.33;-6.848;4.235;-4.196;0.018;-7.371;-6.937;-5.37;-5.652;-4.411;-4.479;-3.018;-3.156;-5.038;-1.827;-1.282;-1.393;-0.421;-0.05;33.258;33.544;33.625;33.671;2307.312;33.232;32.128;31.646;28.744;-301.541;-202.199;-267.657
2016-01-14 15:16:00;1;23968;23968567;-5.464;-6.987;62.13;-6.688;-7.136;4.286;-4.512;-0.001;-8.116;-7.531;-5.783;-4.777;-4.687;-4.97;-3.429;-3.254;-5.484;-1.937;-1.272;-1.435;-0.438;-0.071;33.382;33.671;33.715;33.869;2307.338;33.442;32.505;31.884;28.894;-302.106;-208.675;-274.414
2016-01-14 15:18:00;1;24088;24088567;-5.477;-7.177;60.91;-7.164;-7.488;4.403;-4.671;0.026;-8.842;-8.011;-5.999;-4.748;-5.002;-5.639;-3.966;-3.476;-5.904;-2.032;-1.284;-1.509;-0.443;-0.092;33.599;33.891;33.956;34.071;2307.326;33.64;32.763;32.062;28.949;-303.041;-213.412;-282.984
2016-01-14 15:20:00;1;24208;24208567;-5.528;-7.455;59.67;-7.59;-7.81;4.344;-4.482;0.02;-9.439;-8.211;-5.964;-4.648;-5.138;-6.199;-4.265;-3.656;-6.309;-2.24;-1.295;-1.586;-0.437;-0.068;33.794;34.094;34.096;34.236;2307.32;33.808;32.77;32.118;28.931;-300.18;-217.208;-287.643
2016-01-14 15:22:00;1;24328;24328567;-5.515;-8.024;58.43;-7.945;-8.049;4.227;-4.292;0.009;-9.844;-8.135;-5.922;-4.583;-5.785;-6.292;-4.387;-3.81;-6.572;-2.333;-1.278;-1.648;-0.462;-0.093;33.839;34.18;34.251;34.399;2307.412;33.905;32.882;32.133;28.954;-300.582;-221.326;-290.758
2016-01-14 15:24:00;1;24448;24448567;-5.528;-9.597;57.21;-8.281;-8.354;4.208;-4.109;0.003;-9.969;-7.567;-5.84;-4.453;-5.147;-6.049;-4.348;-3.896;-6.852;-2.39;-1.244;-1.697;-0.486;-0.074;34.081;34.37;34.442;34.6;2307.452;34.141;33.115;32.434;29.056;-301.128;-225.559;-297.909
2016-01-14 15:26:00;1;24568;24568567;-5.477;-10.635;56.02;-8.54;-8.588;4.315;-3.985;0.009;-10.292;-7.207;-5.809;-4.406;-5.072;-4.403;-4.293;-3.878;-6.979;-2.53;-1.16;-1.726;-0.476;-0.095;34.193;34.507;34.581;34.749;2307.484;34.308;33.335;32.536;29.025;-300.304;-227.04;-302.262
2016-01-14 15:28:00;1;24688;24688567;-5.401;-8.645;54.81;-8.819;-8.84;4.397;-3.876;0.011;-11.003;-7.176;-5.84;-4.364;-5.029;-4.211;-4.24;-3.873;-7.155;-2.669;-1.074;-1.737;-0.476;-0.112;34.29;34.642;34.75;34.857;2307.555;34.374;33.2;32.676;29.088;-301.533;-226.276;-308.517
2016-01-14 15:30:00;1;24808;24808567;-5.237;-4.727;53.75;-9.091;-9.105;4.271;-3.879;0.004;-13.601;-7.278;-5.933;-4.477;-5.102;-4.261;-4.411;-3.861;-7.301;-2.831;-0.987;-1.75;-0.482;-0.088;34.42;34.836;34.945;35.099;2307.718;34.622;33.438;32.824;29.095;-298.402;-220.412;-311.111
2016-01-14 15:32:00;1;24928;24928567;-5.129;-4.866;52.54;-9.387;-9.38;4.211;-3.885;0.003;-17.552;-7.409;-6.097;-4.584;-5.194;-4.351;-4.748;-3.653;-7.345;-2.906;-0.836;-1.693;-0.486;-0.085;34.697;35.0;35.113;35.292;2307.845;34.885;33.481;32.979;29.239;-293.694;-212.379;-315.108
2016-01-14 15:34:00;1;25048;25048567;-5.081;-4.978;51.29;-9.643;-9.653;4.234;-3.955;0.0;-6.823;-7.56;-6.301;-4.712;-5.28;-4.45;-4.942;-3.328;-7.031;-2.95;-0.647;-1.635;-0.505;-0.106;34.917;35.251;35.394;35.56;2307.909;35.184;33.908;33.137;29.206;-248.073;-196.881;-311.099
2016-01-14 15:36:00;1;25168;25168567;-4.844;-5.13;50.11;-9.871;-9.918;4.331;-4.007;0.01;-6.821;-7.697;-6.448;-4.868;-5.411;-4.582;-5.314;-3.097;-6.731;-3.094;-0.44;-1.558;-0.517;-0.1;35.09;35.409;35.547;35.686;2307.93;35.238;34.018;33.329;29.293;-146.036;-151.047;-294.968
2016-01-14 15:38:00;1;25288;25288567;-4.509;-5.233;48.81;-10.103;-10.172;4.333;-4.066;-0.024;-6.888;-7.864;-6.635;-5.018;-5.533;-4.723;-5.695;-2.829;-6.603;-3.127;-0.205;-1.452;-0.523;-0.108;35.195;35.637;35.78;35.948;2307.906;35.471;34.319;33.571;29.381;-64.197;-122.827;-244.515
2016-01-14 15:40:00;1;25408;25408567;-4.344;-5.369;47.6;-10.471;-10.39;4.194;-4.044;-0.026;-6.793;-8.027;-6.746;-5.074;-5.544;-4.783;-6.015;-2.59;-6.549;-3.165;0.013;-1.363;-0.524;-0.115;35.484;35.871;36.035;36.206;2307.872;35.655;34.481;33.771;29.512;-19.24;-110.857;-195.086
2016-01-14 15:42:00;1;25528;25528567;-4.173;-5.451;46.39;-10.936;-10.626;4.162;-4.108;-0.003;-6.929;-8.153;-6.874;-5.175;-5.645;-4.884;-6.405;-2.348;-6.463;-3.201;0.271;-1.25;-0.514;-0.103;35.675;36.088;36.271;36.388;2307.867;35.816;34.409;33.73;29.477;8.945;-54.926;-133.017
2016-01-14 15:44:00;1;25648;25648567;-3.988;-5.488;45.05;-11.563;-10.858;4.221;-4.172;-0.025;-7.06;-8.3;-7.039;-5.333;-5.769;-4.984;-6.867;-2.323;-6.454;-3.319;0.604;-1.12;-0.499;-0.115;35.826;36.232;36.359;36.604;2307.806;36.05;34.725;34.056;29.536;41.811;-24.971;-88.383
2016-01-14 15:46:00;1;25768;25768567;-3.684;-5.527;43.9;-12.074;-11.106;4.35;-4.189;-0.011;-7.115;-8.383;-7.154;-5.383;-5.756;-5.031;-7.258;-2.261;-6.393;-3.504;0.896;-0.975;-0.523;-0.124;35.993;36.482;36.594;36.842;2307.806;36.266;34.806;34.042;29.571;75.978;0.744;-56.318
2016-01-14 15:48:00;3;25890;25890567;-3.453;-5.585;42.58;-12.548;-11.276;4.273;-4.186;-0.004;-7.205;-8.409;-7.311;-5.497;-5.766;-5.074;-7.675;-2.181;-6.365;-3.472;1.211;-0.829;-0.538;-0.111;36.187;36.628;36.845;36.999;2307.8;36.463;34.803;34.435;29.611;106.925;23.793;-30.034
2016-01-14 15:50:00;1;26008;26008567;-3.213;-5.695;41.29;-13.087;-11.377;4.12;-4.216;-0.005;-7.288;-8.441;-7.481;-5.558;-5.794;-5.122;-8.048;-2.102;-6.37;-3.427;1.52;-0.7;-0.509;-0.109;36.37;36.796;37.042;37.202;2307.845;36.648;34.857;34.507;29.647;138.496;48.125;-5.537
2016-01-14 15:52:00;1;26128;26128567;-3.277;-5.752;40.06;-12.622;-11.377;3.949;-4.156;-0.025;-7.33;-8.215;-7.571;-5.622;-5.844;-5.198;-8.548;-1.919;-6.297;-3.52;1.857;-0.555;-0.517;-0.093;36.417;36.926;37.159;37.389;2307.966;36.678;35.105;34.516;29.729;192.737;95.117;23.998
2016-01-14 15:54:00;1;26248;26248567;-3.189;-5.84;38.85;-12.755;-11.541;3.92;-4.209;-0.022;-6.839;-9.291;-7.712;-5.676;-5.839;-5.263;-8.961;-1.78;-6.249;-3.57;2.229;-0.379;-0.525;-0.086;36.699;37.148;37.46;37.578;2308.089;37.018;35.149;34.77;29.747;235.004;142.068;53.181
2016-01-14 15:56:00;1;26368;26368567;-3.035;-5.902;37.67;-12.9;-11.693;3.923;-4.233;-0.026;-6.883;-9.497;-7.828;-5.748;-5.89;-5.304;-9.468;-1.717;-6.169;-3.734;2.628;-0.206;-0.526;-0.079;36.923;37.421;37.662;37.797;2308.084;37.211;35.539;34.98;29.741;271.267;178.383;81.662
2016-01-14 15:58:00;1;26488;26488567;-2.83;-6.04;36.47;-13.108;-11.811;3.937;-4.196;-0.038;-6.908;-9.75;-7.939;-5.824;-5.836;-5.292;-9.997;-1.655;-6.104;-3.784;3.031;-0.029;-0.519;-0.097;37.157;37.686;37.909;38.155;2308.052;37.49;36.118;35.16;30.018;303.133;222.208;111.807
2016-01-14 16:00:00;1;26608;26608567;-2.72;-6.107;35.29;-13.231;-11.887;3.98;-4.203;-0.03;-6.953;-9.903;-8.064;-5.891;-5.847;-5.343;-10.525;-1.606;-6.082;-3.804;3.428;0.147;-0.543;-0.099;37.315;37.895;38.199;38.344;2308.047;37.665;36.337;35.391;30.049;339.934;266.995;142.252
2016-01-14 16:02:00;1;26728;26728567;-2.774;-6.173;34.11;-13.222;-11.829;4.019;-4.229;-0.043;-6.956;-10.024;-8.17;-5.928;-5.839;-5.372;-11.317;-1.481;-6.101;-3.799;3.826;0.328;-0.511;-0.054;37.476;38.073;38.356;38.512;2308.205;37.84;36.155;35.504;29.902;378.57;318.326;182.889
2016-01-14 16:04:00;1;26848;26848567;-2.989;-6.248;33.01;-12.971;-11.504;4.073;-3.47;-0.02;-6.909;-10.113;-8.203;-5.915;-5.716;-5.382;-12.177;-1.482;-5.959;-3.8;4.256;0.527;-0.508;-0.073;37.654;38.295;38.624;38.733;2308.339;38.074;36.416;35.515;30.068;415.778;377.518;226.829
2016-01-14 16:06:00;1;26968;26968567;-3.253;-6.297;31.96;-12.928;-11.31;4.095;-3.094;-0.039;-6.884;-10.188;-8.272;-5.927;-5.694;-5.356;-13.106;-1.429;-5.975;-3.792;4.652;0.737;-0.513;-0.028;37.861;38.479;38.764;38.978;2308.423;38.226;36.424;35.896;30.158;450.611;427.532;260.432
2016-01-14 16:08:00;1;27088;27088567;-3.477;-6.35;30.83;-12.622;-10.393;4.094;-2.819;-0.008;-6.862;-10.239;-8.315;-5.937;-5.644;-5.363;-14.233;-1.471;-5.731;-3.911;5.122;0.97;-0.475;-0.036;38.12;38.748;39.092;39.253;2308.41;38.385;36.634;35.755;30.161;485.493;472.611;293.639
2016-01-14 16:10:00;1;27208;27208567;-3.618;-6.367;29.72;-11.831;-8.989;3.933;-2.604;-0.017;-6.856;-10.286;-8.372;-5.946;-5.635;-5.328;-16.154;-1.557;-5.756;-4.19;5.538;1.165;-0.461;0.0;38.294;38.949;39.184;39.377;2308.364;38.641;37.025;36.281;30.333;522.86;522.741;332.873
2016-01-14 16:12:00;1;27328;27328567;-4.171;-6.366;28.71;-11.658;-8.681;3.834;-2.364;-0.031;-6.84;-10.336;-8.446;-5.948;-5.624;-5.339;-17.481;-1.731;-5.714;-4.078;5.976;1.422;-0.437;0.009;38.404;39.197;39.568;39.692;2308.429;39.039;37.331;36.34;30.485;554.324;565.148;367.041
2016-01-14 16:14:00;1;27448;27448567;-5.23;-6.384;27.63;-11.584;-8.456;3.804;-2.125;-0.035;-6.823;-10.414;-8.496;-5.957;-5.596;-5.305;-18.611;-1.783;-5.777;-4.004;6.447;1.628;-0.419;0.038;38.713;39.409;39.864;39.906;2308.444;39.125;37.438;36.43;30.384;586.717;606.384;400.782
2016-01-14 16:16:00;1;27568;27568567;-6.656;-6.381;26.6;-11.555;-8.238;3.822;-1.873;-0.042;-6.793;-10.42;-8.547;-5.964;-5.547;-5.318;-19.589;-2.097;-5.826;-4.197;6.918;1.886;-0.408;0.065;38.964;39.642;40.057;40.082;2308.421;39.273;37.378;36.376;30.24;617.023;643.696;432.035
2016-01-14 16:18:00;1;27688;27688567;-11.444;-6.385;25.57;-11.729;-8.134;3.872;-1.626;-0.049;-6.754;-10.48;-8.597;-5.965;-5.494;-5.26;-20.118;-2.407;-5.957;-4.082;7.361;2.103;-0.351;0.09;39.095;39.852;40.286;40.339;2308.456;39.411;37.578;36.509;30.156;646.971;679.369;463.036
2016-01-14 16:20:00;3;27810;27810567;-18.071;-6.385;24.54;-11.906;-7.934;3.898;-1.323;-0.028;-6.696;-10.511;-8.614;-5.926;-5.446;-5.193;-20.436;-2.817;-6.068;-4.003;7.859;2.344;-0.382;0.118;39.334;40.029;40.478;40.531;2308.501;39.727;37.966;36.772;30.38;679.084;715.103;492.974
2016-01-14 16:22:00;1;27928;27928567;-8.138;-6.318;23.52;-12.195;-7.811;3.941;-1.036;-0.06;-6.617;-10.519;-8.625;-5.916;-5.326;-5.157;-25.639;-3.282;-6.177;-3.848;8.306;2.621;-0.34;0.152;39.52;40.258;40.667;40.755;2308.548;39.74;37.939;36.704;30.357;711.694;750.804;524.074
2016-01-14 16:24:00;1;28048;28048567;-7.658;-6.301;22.54;-14.33;-7.688;4.007;-0.747;-0.054;-6.548;-10.494;-8.64;-5.839;-5.248;-5.094;-25.821;-3.922;-6.461;-4.112;8.75;2.863;-0.296;0.214;39.67;40.445;40.881;41.022;2308.554;39.976;38.253;37.027;30.307;746.873;788.036;555.686
2016-01-14 16:26:00;1;28168;28168567;-7.409;-6.287;21.5;-18.305;-7.601;4.027;-0.492;-0.058;-6.526;-10.538;-8.652;-5.796;-5.176;-5.045;-26.338;-4.642;-6.746;-4.027;9.17;3.114;-0.271;0.231;39.83;40.599;41.04;41.123;2308.592;40.196;38.348;37.112;30.354;778.431;821.162;586.548
2016-01-14 16:28:00;1;28288;28288567;-7.314;-6.248;20.52;-20.898;-7.487;4.079;-0.172;-0.064;-6.461;-10.53;-8.65;-5.774;-5.115;-4.966;-26.437;-5.551;-7.164;-3.889;9.572;3.334;-0.208;0.271;39.975;40.782;41.257;41.325;2308.58;40.417;38.562;37.459;30.458;809.543;858.603;622.256
2016-01-14 16:30:00;1;28408;28408567;-7.245;-6.177;19.52;-22.157;-7.365;4.106;0.166;-0.075;-6.393;-10.53;-8.644;-5.735;-5.03;-4.907;-25.256;-6.78;-7.571;-3.752;9.962;3.55;-0.146;0.236;40.114;40.948;41.425;41.562;2308.58;40.763;38.698;37.511;30.643;840.478;889.392;649.905
2016-01-14 16:32:00;1;28528;28528567;-7.232;-6.151;18.56;-20.014;-7.159;4.17;0.497;-0.058;-6.336;-10.515;-8.583;-5.699;-4.949;-4.842;-22.03;-12.546;-7.944;-3.622;10.348;3.804;-0.09;0.293;40.284;41.152;41.64;41.764;2308.576;40.921;39.027;37.913;30.993;870.417;919.301;677.095
2016-01-14 16:34:00;1;28648;28648567;-7.19;-6.101;17.63;-16.131;-7.008;4.175;0.888;-0.066;-6.289;-10.55;-8.579;-5.67;-4.869;-4.792;-16.682;-10.695;-8.31;-3.492;10.74;4.012;-0.025;0.352;40.443;41.323;41.773;41.943;2308.495;41.109;38.936;38.122;31.104;900.554;947.771;703.59
2016-01-14 16:36:00;1;28768;28768567;-7.154;-6.046;16.69;-11.033;-6.878;4.215;1.293;-0.094;-6.252;-10.559;-8.565;-5.599;-4.788;-4.751;-14.954;-9.058;-8.678;-3.373;11.121;4.236;0.028;0.368;40.576;41.45;41.998;42.137;2308.433;41.315;39.145;38.183;30.98;929.753;975.111;729.593
2016-01-14 16:38:00;1;28888;28888567;-7.113;-5.969;15.78;-8.472;-6.736;4.182;1.69;-0.073;-6.237;-10.541;-8.577;-5.571;-4.691;-4.668;-13.892;-8.422;-9.022;-3.216;11.427;4.538;0.111;0.391;40.803;41.699;42.222;42.36;2308.429;41.407;39.392;38.266;30.98;957.559;1001.216;755.063
2016-01-14 16:40:00;1;29008;29008567;-7.065;-5.922;14.86;-7.383;-6.597;4.071;2.139;-0.073;-6.197;-10.545;-8.545;-5.527;-4.604;-4.582;-11.652;-7.962;-9.404;-3.104;11.765;4.694;0.213;0.483;40.902;41.825;42.336;42.517;2308.388;41.624;39.524;38.282;30.997;984.314;1026.492;779.14
2016-01-14 16:42:00;1;29128;29128567;-7.01;-5.861;13.98;-6.747;-6.396;4.007;2.597;-0.06;-6.187;-10.54;-8.564;-5.47;-4.496;-4.544;-11.869;-7.659;-9.901;-2.98;12.127;4.874;0.312;0.559;41.11;42.003;42.557;42.672;2308.413;41.625;39.603;38.283;30.908;1009.894;1050.147;802.686
2016-01-14 16:44:00;1;29248;29248567;-6.988;-5.821;13.06;-6.434;-6.357;3.987;3.072;-0.083;-6.122;-10.518;-8.556;-5.422;-4.419;-4.476;-11.865;-7.49;-11.07;-2.872;12.384;4.974;0.403;0.65;41.158;42.137;42.69;42.807;2308.474;41.959;39.925;38.416;30.98;1034.374;1072.66;826.02
2016-01-14 16:46:00;1;29368;29368567;-6.936;-5.708;12.01;-6.239;-6.195;3.977;3.594;-0.088;-6.1;-10.532;-8.562;-5.385;-4.341;-4.408;-11.94;-7.33;-10.476;-2.527;12.612;5.084;0.504;0.731;41.407;42.347;42.947;43.004;2308.405;41.983;39.88;38.658;31.263;1058.461;1094.833;847.935
2016-01-14 16:48:00;1;29488;29488567;-6.883;-5.641;11.04;-5.967;-6.022;3.972;4.076;-0.097;-6.051;-10.516;-8.548;-5.331;-4.271;-4.362;-11.921;-7.208;-10.306;-2.387;12.842;5.125;0.607;0.785;41.476;42.441;43.068;43.159;2308.307;42.412;40.046;39.17;31.275;1080.569;1115.222;869.178
2016-01-14 16:50:00;1;29608;29608567;-6.841;-5.589;10.1;-5.826;-5.935;3.993;4.671;-0.097;-6.004;-10.47;-8.551;-5.28;-4.163;-4.31;-11.98;-7.06;-10.041;-2.266;13.041;5.365;0.715;0.866;41.61;42.634;43.207;43.325;2308.317;42.395;40.26;38.91;31.394;1102.243;1134.711;889.439
2016-01-14 16:52:00;1;29728;29728567;-6.818;-5.555;9.14;-5.716;-5.851;4.021;5.226;-0.094;-6.003;-10.472;-8.538;-5.227;-4.107;-4.247;-11.977;-6.886;-8.934;-2.152;13.188;5.381;0.804;0.945;41.775;42.769;43.421;43.504;2308.222;42.593;40.351;39.373;31.745;1122.117;1152.288;909.344
2016-01-14 16:54:00;1;29848;29848567;-6.782;-5.503;8.24;-5.586;-5.783;4.064;5.697;-0.094;-5.944;-10.446;-8.551;-5.193;-4.03;-4.214;-11.901;-6.743;-8.353;-2.078;13.307;5.408;0.92;1.014;41.81;42.89;43.535;43.704;2308.131;42.847;40.483;39.425;31.655;1141.497;1169.188;928.02
2016-01-14 16:56:00;1;29968;29968567;-6.741;-5.44;7.34;-5.516;-5.701;4.09;6.254;-0.101;-5.911;-10.463;-8.542;-5.162;-3.963;-4.129;-11.89;-6.649;-8.139;-2.013;13.385;5.354;1.045;1.092;41.981;42.993;43.701;43.765;2308.064;43.017;40.619;40.058;31.981;1159.522;1185.386;945.95
2016-01-14 16:58:00;1;30088;30088567;-6.747;-5.371;6.46;-5.47;-5.616;4.124;6.578;-0.097;-5.888;-10.437;-8.548;-5.116;-3.885;-4.064;-11.818;-6.54;-7.895;-1.95;13.433;5.304;1.182;1.188;42.08;43.144;43.811;43.909;2308.093;43.038;40.752;39.553;31.727;1176.881;1200.757;963.21
2016-01-14 17:00:00;1;30208;30208567;-6.704;-5.306;5.58;-5.389;-5.578;4.179;7.134;-0.124;-5.878;-10.457;-8.527;-5.073;-3.805;-4.037;-11.779;-6.478;-7.69;-1.946;13.513;5.134;1.33;1.296;42.141;43.189;43.898;44.022;2308.18;43.06;40.801;39.568;31.628;1193.34;1216.118;980.656
2016-01-14 17:02:00;1;30328;30328567;-6.672;-5.245;4.63;-5.335;-5.492;4.213;7.598;-0.102;-5.845;-10.459;-8.522;-5.05;-3.724;-3.969;-11.72;-6.395;-7.553;-1.933;13.601;4.929;1.47;1.372;42.258;43.345;44.024;44.135;2308.248;43.302;41.003;39.549;31.641;1208.027;1230.79;997.444
2016-01-14 17:04:00;1;30448;30448567;-6.663;-5.18;3.85;-5.296;-5.45;4.24;8.086;-0.106;-5.836;-10.437;-8.501;-5.01;-3.659;-3.952;-11.654;-6.308;-7.44;-1.995;13.552;4.597;1.623;1.49;42.428;43.543;44.21;44.319;2308.301;43.326;41.089;39.767;31.676;1223.135;1244.221;1012.829
2016-01-14 17:06:00;1;30568;30568567;-6.625;-5.145;2.98;-5.223;-5.398;4.239;8.604;-0.128;-5.776;-10.421;-8.513;-4.953;-3.571;-3.888;-10.95;-6.295;-7.373;-2.053;13.464;4.345;1.757;1.553;42.585;43.678;44.412;44.521;2308.218;43.612;41.217;40.33;32.11;1237.917;1257.747;1028.101
2016-01-14 17:08:00;1;30688;30688567;-6.615;-5.066;2.19;-5.154;-5.362;4.197;9.034;-0.11;-5.739;-10.434;-8.517;-4.939;-3.497;-3.852;-10.805;-6.234;-7.279;-2.108;13.361;4.035;1.863;1.618;42.596;43.704;44.41;44.554;2308.229;43.676;41.279;40.466;32.412;1250.78;1270.679;1042.577
2016-01-14 17:10:00;1;30808;30808567;-6.617;-5.036;1.37;-5.124;-5.317;4.088;9.495;-0.124;-5.726;-10.417;-8.493;-4.877;-3.444;-3.793;-10.716;-6.217;-7.203;-2.222;13.156;3.547;2.031;1.735;42.715;43.907;44.583;44.738;2308.329;43.816;41.377;40.333;32.307;1263.387;1283.444;1056.212
2016-01-14 17:12:00;1;30928;30928567;-6.592;-4.979;0.54;-5.054;-5.257;4.005;9.912;-0.134;-5.697;-10.428;-8.498;-4.861;-3.359;-3.774;-10.617;-6.166;-7.131;-2.342;13.007;3.117;2.171;1.862;42.801;44.004;44.693;44.846;2308.322;43.968;41.49;40.787;32.083;1275.292;1294.694;1069.759
2016-01-14 17:14:00;1;31048;31048567;-6.554;-4.929;-0.24;-5.01;-5.202;3.977;10.375;-0.137;-5.662;-10.401;-8.518;-4.828;-3.28;-3.713;-10.568;-6.133;-7.035;-2.485;12.712;2.643;2.316;1.931;42.888;44.082;44.796;44.999;2308.274;44.107;41.719;41.05;32.652;1287.181;1305.844;1082.412
2016-01-14 17:16:00;1;31168;31168567;-6.533;-4.875;-1.04;-4.948;-5.131;3.964;10.584;-0.136;-5.622;-10.433;-8.524;-4.778;-3.241;-3.677;-10.17;-6.109;-6.959;-2.667;12.399;2.128;2.411;1.988;42.962;44.179;44.875;45.114;2308.136;44.217;41.645;40.896;32.875;1298.904;1317.08;1094.755
2016-01-14 17:18:00;1;31288;31288567;-6.544;-4.838;-1.83;-4.928;-5.062;3.93;10.915;-0.136;-5.557;-10.405;-8.521;-4.739;-3.185;-3.617;-10.052;-6.055;-6.878;-2.92;12.064;1.668;2.527;2.015;43.043;44.312;45.055;45.181;2308.077;44.321;41.772;41.234;32.954;1308.729;1327.375;1106.79
2016-01-14 17:20:00;1;31408;31408567;-6.482;-4.769;-2.64;-4.871;-5.027;3.95;11.385;-0.126;-5.516;-10.412;-8.533;-4.706;-3.133;-3.593;-9.953;-6.046;-6.796;-3.147;11.8;1.165;2.695;2.09;43.116;44.418;45.203;45.3;2307.96;44.452;41.839;41.212;32.974;1319.12;1336.955;1118.939
2016-01-14 17:22:00;1;31528;31528567;-6.456;-4.718;-3.39;-4.814;-5.014;3.972;11.928;-0.169;-5.474;-10.363;-8.494;-4.688;-3.053;-3.534;-9.869;-6.035;-6.688;-3.41;11.379;0.673;2.839;2.139;43.204;44.503;45.245;45.416;2307.958;44.571;42.091;41.135;32.73;1329.583;1346.666;1130.121
2016-01-14 17:24:00;0;31648;31648567;-6.451;-4.68;-4.12;-4.783;-4.977;4.016;12.277;-0.121;-5.448;-10.346;-8.501;-4.638;-2.979;-3.511;-9.779;-6.026;-6.639;-3.688;10.924;0.171;3.129;2.389;43.229;44.561;45.28;45.421;2307.954;44.615;42.019;41.331;33.312;1339.416;1355.812;1141.134
2016-01-14 17:26:00;0;31768;31768567;-6.402;-4.619;-4.92;-4.743;-4.964;4.043;12.637;-0.142;-5.41;-10.319;-8.501;-4.605;-2.81;-3.537;-8.926;-5.748;-5.504;-3.915;10.529;-0.297;3.352;2.455;43.393;44.707;45.498;45.616;2307.992;44.689;42.286;41.103;32.858;1348.366;1364.791;1151.664
2016-01-14 17:28:00;0;31888;31888567;-6.38;-4.57;-5.65;-4.683;-4.933;4.076;13.063;-0.161;-5.403;-10.328;-8.487;-4.564;-2.758;-3.468;-8.787;-5.604;-5.15;-4.105;10.101;-0.727;3.515;2.511;43.373;44.728;45.451;45.68;2307.94;44.821;42.18;41.49;33.21;1357.637;1373.334;1161.943
2016-01-14 17:30:00;0;32008;32008567;-6.364;-4.506;-6.33;-4.619;-4.917;4.11;13.394;-0.145;-5.311;-10.28;-8.512;-4.532;-2.668;-3.42;-8.641;-5.433;-4.981;-4.344;9.693;-1.141;3.639;2.6;43.41;44.781;45.54;45.701;2307.995;44.787;42.262;41.463;33.38;1365.68;1381.583;1172.152
2016-01-14 17:32:00;0;32128;32128567;-6.319;-4.454;-7.04;-4.595;-4.925;4.149;13.698;-0.155;-5.287;-10.277;-8.471;-4.479;-2.589;-3.359;-8.539;-5.149;-4.702;-4.596;9.2;-1.572;3.726;2.678;43.538;44.878;45.646;45.848;2307.991;44.875;42.57;41.773;33.325;1374.498;1389.354;1181.686
