DATETIME;t(s);0;1;2;3;4;5;6;7;8;9;$P_e$(2.2m);$P_e$(2.6m);$P_e$(3.0m);$P_e$(3.4m);$P_e$(3.8m);m(g);m1(g);m2(g);mDot(kg/s);Vr(m/s)
2016-01-14 12:58:00;8282;131719.14974727406;134591.53842583415;134672.60763967686;137559.59474063516;142095.38310973143;147419.91473543542;148712.9295618933;152615.4186369346;155002.3456251662;157367.14148072948;132961.24088;136191.43594;145158.07132;150363.61512;156141.424;83.98;86.31529689034991;81.78636644345579;3.750000000000024e-06;2.6108094339221847e-08
2016-01-14 13:00:00;8402;131188.58128666863;133642.668404965;134350.41587027058;136619.11487869095;141647.4441305849;147074.9765073601;148717.93765718397;151808.35075164554;153910.0446645973;157429.77609533994;132664.76619999998;135757.06605999998;144496.17436;149832.7186;155569.15892;84.41;86.75159741386483;82.10885904863736;3.5833333333332716e-06;2.4947734590811397e-08
2016-01-14 13:02:00;8522;130677.437608804;133919.10771437804;134174.83003346378;137370.62837665845;141335.9350461816;147104.88383138384;147835.18759505526;150759.94856678147;153328.69710481912;156503.75236679052;132309.68605999998;135474.3809;144130.75208;149253.55875999999;155031.36763999998;84.87;87.58637820241645;82.57641533734838;3.8333333333334e-06;2.668827421342707e-08
2016-01-14 13:04:00;8642;131023.04737745892;133070.33982100294;133385.8813942832;137299.50373896913;140944.7813817575;145997.44579394502;146804.81165460421;150367.80345979542;152816.40617926358;156089.07840142393;132095.9485;135091.72172;143744.64552;148605.45132;154328.10212;85.28;88.00783577675688;82.8510919724511;3.416666666666638e-06;2.3787374842401775e-08
2016-01-14 13:06:00;8762;130504.35392840524;133744.19594872804;133337.54073607366;136583.83969905745;140088.9524230524;146314.6057781727;146448.34021869782;149261.85309876112;152014.82450325505;155112.04745344023;131809.81596;134564.27258;143055.16952;147867.712;153755.83703999998;85.71;88.02201643517303;83.1557164145477;3.5833333333332716e-06;2.4947734590811397e-08
2016-01-14 13:08:00;8882;130098.06152852453;132512.48634257773;133001.826881654;136027.89328907395;140573.53941911855;145688.74130722578;145530.9692492546;148909.3500234274;151348.18405520858;154662.6420958906;131440.94629999998;134195.40292;142565.64156;147136.86744;152983.62391999998;86.1;88.77505055572698;83.52484725186532;3.2500000000000045e-06;2.2627015093992155e-08
2016-01-14 13:10:00;9002;129417.60735498532;132589.2009235507;131197.92358466826;135269.42102459713;138158.84115887914;144188.2971407873;144059.89119723844;147859.8103071251;150897.3550764381;154213.14060432368;131127.23472;133616.24308;141779.63892;146137.12724;152211.41079999998;86.44;89.0540625099755;84.07985848951002;2.833333333333362e-06;1.9726115722967692e-08
2016-01-14 13:12:00;9122;128845.97163848823;132075.01876414646;131691.3943888907;134463.68197954402;138434.1687217514;144127.8355409395;143947.3240111987;146954.2697198278;149898.59437293687;153743.5916998526;130672.18056;133006.05682;141138.42624;145413.17744;151480.56624;86.78;89.41336692803667;84.04067241920573;2.833333333333362e-06;1.9726115722967692e-08
2016-01-14 13:14:00;9242;128694.86597322511;132094.19816090883;131118.31606752795;133954.4754442816;138223.95875975039;143771.8211361327;142241.77424925103;145874.93274169008;148912.63935856835;151954.26191736848;130406.7323;132426.89698;140400.68692;144282.4368;150708.35311999999;87.13;90.20298929615271;84.29368264969092;2.916666666666619e-06;2.0306295597172086e-08
2016-01-14 13:16:00;9362;128538.20567973283;131316.65759840608;129945.99165167262;133474.18612200796;136562.00147151598;143002.16799390982;142016.20862014702;144971.57893250324;148057.95135807456;151809.18108205975;129927.54647999999;131844.28975999999;139580.21048;143289.59136;149880.98192;87.5;90.23056634445275;84.68715625188173;3.083333333333371e-06;2.1466655345582533e-08
