DATETIME;PASSED_SECONDS;PASSED_MSECONDS;P_1B;P_1C;FL_M_2A;P_2B;P_2C;P_3B;P_3C;P_4A;P_4B;P_4C;P_5B;P_5C;P_6A;P_6B;P_6C;P_7B;P_7C;P_8A;P_8B;P_8C;P_9B;P_9C;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;LC_1;LC_2;LC_3
2015-10-05 11:23:14;4418;4418967;8.308;7.918;3.85;8.604;7.338;6.177;6.394;-0.051;4.941;5.02;3.974;4.418;3.208;3.19;3.293;1.932;2.058;1.031;1.078;1.296;-0.197;0.109;24.044;22.573;22.199;21.835;21.814;21.584;21.486;21.556;21.755;660.115;830.254;1093.005
2015-10-05 11:23:15;4419;4419967;8.467;8.062;3.86;8.794;7.472;6.304;6.539;-0.055;5.078;5.157;4.084;4.564;3.352;3.324;3.459;2.058;2.193;1.182;1.208;1.402;0.072;0.293;24.085;22.596;22.222;21.86;21.841;21.608;21.505;21.57;21.761;673.112;844.003;1106.796
2015-10-05 11:23:16;4420;4420967;8.591;8.186;3.86;8.951;7.632;6.462;6.678;-0.045;5.243;5.295;4.23;4.709;3.485;3.475;3.581;2.211;2.33;1.316;1.364;1.525;0.24;0.408;24.095;22.596;22.235;21.865;21.843;21.599;21.5;21.584;21.745;686.817;857.414;1120.196
2015-10-05 11:23:17;4421;4421967;8.759;8.353;3.86;9.189;7.815;6.634;6.863;-0.05;5.421;5.489;4.404;4.905;3.68;3.641;3.765;2.385;2.511;1.523;1.526;1.683;0.435;0.546;24.163;22.627;22.279;21.9;21.869;21.611;21.522;21.61;21.743;699.394;874.812;1134.812
2015-10-05 11:23:18;4422;4422967;8.454;8.078;3.86;8.974;7.578;6.425;6.678;-0.042;5.271;5.298;4.309;4.794;3.59;3.551;3.677;2.337;2.452;1.518;1.529;1.644;0.448;0.546;24.198;22.641;22.296;21.937;21.894;21.638;21.538;21.641;21.755;659.571;853.801;1100.615
2015-10-05 11:23:19;4423;4423967;8.67;8.286;3.85;9.169;7.766;6.597;6.872;-0.043;5.365;5.436;4.423;4.918;3.685;3.614;3.739;2.403;2.519;1.566;1.555;1.684;0.472;0.547;24.227;22.65;22.32;21.951;21.905;21.641;21.555;21.637;21.749;689.35;873.83;1119.05
2015-10-05 11:23:20;4424;4424967;8.615;8.259;3.81;9.166;7.738;6.556;6.833;-0.04;5.358;5.414;4.404;4.926;3.679;3.588;3.739;2.392;2.481;1.555;1.53;1.673;0.484;0.561;24.276;22.678;22.353;21.982;21.941;21.668;21.584;21.654;21.757;687.042;868.099;1119.726
2015-10-05 11:23:21;4425;4425967;8.625;8.264;3.81;9.182;7.741;6.55;6.837;-0.047;5.353;5.395;4.384;4.943;3.684;3.573;3.727;2.4;2.458;1.559;1.552;1.688;0.477;0.564;24.325;22.69;22.372;22.01;21.956;21.679;21.589;21.685;21.775;688.843;866.514;1117.924
2015-10-05 11:23:22;4426;4426967;8.618;8.271;3.83;9.188;7.709;6.568;6.825;-0.053;5.341;5.402;4.376;4.952;3.669;3.575;3.735;2.404;2.452;1.561;1.517;1.681;0.468;0.531;24.364;22.717;22.392;22.03;21.978;21.695;21.598;21.688;21.77;684.98;885.036;1109.23
2015-10-05 11:23:23;4427;4427967;8.614;8.268;3.88;9.174;7.733;6.568;6.84;-0.05;5.353;5.398;4.38;4.96;3.662;3.578;3.726;2.383;2.449;1.544;1.548;1.695;0.495;0.549;24.388;22.718;22.421;22.04;21.994;21.685;21.607;21.698;21.769;699.259;623.363;1519.866
2015-10-05 11:23:24;4428;4428967;8.614;8.284;3.79;9.224;7.718;6.553;6.807;-0.053;5.343;5.395;4.371;4.962;3.643;3.571;3.746;2.392;2.464;1.554;1.541;1.712;0.482;0.543;24.419;22.741;22.437;22.068;22.012;21.72;21.624;21.712;21.781;641.98;926.025;1077.724
2015-10-05 11:23:25;4429;4429967;8.617;8.295;3.87;9.208;7.724;6.559;6.8;-0.043;5.337;5.392;4.368;4.958;3.641;3.551;3.758;2.388;2.445;1.575;1.52;1.699;0.486;0.535;24.471;22.763;22.475;22.103;22.047;21.725;21.644;21.73;21.791;672.862;842.272;1196.878
2015-10-05 11:23:26;4430;4430967;8.609;8.302;3.87;9.208;7.687;6.555;6.788;-0.049;5.333;5.371;4.342;4.963;3.634;3.557;3.761;2.39;2.421;1.554;1.537;1.703;0.469;0.551;24.508;22.78;22.492;22.126;22.067;21.756;21.657;21.747;21.797;676.029;880.922;1119.222
2015-10-05 11:23:27;4431;4431967;8.606;8.318;3.87;9.205;7.679;6.563;6.791;-0.057;5.332;5.348;4.357;4.962;3.627;3.553;3.744;2.384;2.427;1.561;1.514;1.701;0.476;0.531;24.533;22.793;22.518;22.155;22.091;21.764;21.67;21.75;21.8;678.607;877.293;1123.3
2015-10-05 11:23:28;4432;4432967;8.594;8.321;3.87;9.213;7.673;6.549;6.769;-0.069;5.329;5.342;4.336;4.963;3.628;3.559;3.738;2.396;2.403;1.572;1.51;1.71;0.475;0.543;24.562;22.81;22.541;22.172;22.1;21.786;21.679;21.752;21.808;678.71;877.553;1123.05
2015-10-05 11:23:29;4433;4433967;8.598;8.318;3.89;9.232;7.671;6.56;6.768;-0.063;5.323;5.34;4.323;4.972;3.613;3.563;3.743;2.384;2.419;1.564;1.511;1.721;0.479;0.524;24.577;22.81;22.545;22.18;22.106;21.782;21.689;21.767;21.808;679.234;877.97;1123.077
2015-10-05 11:23:30;4434;4434967;8.582;8.331;3.89;9.236;7.667;6.552;6.762;-0.062;5.323;5.35;4.325;4.954;3.608;3.548;3.723;2.376;2.404;1.564;1.506;1.721;0.46;0.524;24.626;22.844;22.592;22.216;22.149;21.803;21.704;21.793;21.846;679.308;878.57;1123.09
2015-10-05 11:23:31;4435;4435967;8.586;8.333;3.89;9.236;7.669;6.538;6.748;-0.052;5.317;5.333;4.318;4.973;3.618;3.549;3.741;2.379;2.39;1.564;1.523;1.717;0.461;0.525;24.642;22.847;22.599;22.231;22.153;21.814;21.719;21.797;21.83;679.685;879.038;1122.942
2015-10-05 11:23:32;4436;4436967;8.57;8.346;3.88;9.231;7.661;6.548;6.756;-0.049;5.335;5.342;4.327;4.961;3.614;3.564;3.733;2.377;2.39;1.557;1.505;1.72;0.457;0.532;24.67;22.878;22.631;22.261;22.181;21.838;21.735;21.819;21.839;680.039;879.533;1122.823
2015-10-05 11:23:33;4437;4437967;8.597;8.35;3.87;9.234;7.643;6.589;6.747;-0.052;5.316;5.313;4.343;4.965;3.606;3.563;3.744;2.361;2.414;1.548;1.522;1.717;0.447;0.517;24.694;22.89;22.651;22.276;22.196;21.848;21.749;21.82;21.844;680.476;879.984;1122.969
2015-10-05 11:23:34;4438;4438967;8.571;8.336;3.87;9.234;7.635;6.568;6.734;-0.062;5.313;5.309;4.303;4.962;3.62;3.566;3.731;2.345;2.394;1.562;1.503;1.727;0.453;0.529;24.726;22.895;22.671;22.306;22.222;21.869;21.77;21.828;21.865;680.814;880.2;1122.942
2015-10-05 11:23:35;4439;4439967;8.567;8.347;3.86;9.251;7.634;6.572;6.727;-0.047;5.314;5.305;4.298;4.96;3.605;3.569;3.727;2.354;2.379;1.58;1.501;1.719;0.457;0.522;24.742;22.907;22.685;22.307;22.24;21.87;21.775;21.837;21.857;680.951;880.5;1123.052
2015-10-05 11:23:36;4440;4440967;8.559;8.348;3.89;9.243;7.642;6.554;6.731;-0.05;5.313;5.314;4.299;4.969;3.599;3.579;3.728;2.365;2.377;1.573;1.506;1.717;0.466;0.523;24.765;22.928;22.712;22.335;22.254;21.886;21.785;21.868;21.886;681.097;880.715;1122.938
2015-10-05 11:23:37;4441;4441967;8.576;8.365;3.89;9.262;7.64;6.559;6.725;-0.053;5.314;5.299;4.298;4.973;3.606;3.585;3.732;2.363;2.369;1.565;1.509;1.721;0.454;0.52;24.79;22.938;22.726;22.359;22.275;21.905;21.801;21.88;21.893;681.386;880.864;1122.982
2015-10-05 11:23:38;4442;4442967;8.571;8.358;3.88;9.243;7.621;6.567;6.733;-0.057;5.316;5.284;4.299;4.958;3.606;3.577;3.734;2.375;2.37;1.544;1.508;1.717;0.456;0.51;24.814;22.953;22.741;22.367;22.288;21.912;21.819;21.884;21.912;681.708;881.1;1123.147
2015-10-05 11:23:39;4443;4443967;8.564;8.354;3.87;9.256;7.625;6.563;6.72;-0.073;5.323;5.269;4.295;4.961;3.616;3.577;3.728;2.379;2.369;1.553;1.512;1.733;0.452;0.514;24.838;22.971;22.772;22.4;22.299;21.934;21.838;21.901;21.919;681.857;881.329;1123.066
2015-10-05 11:23:40;4444;4444967;8.567;8.367;3.85;9.287;7.623;6.554;6.719;-0.064;5.305;5.278;4.311;4.977;3.613;3.578;3.72;2.357;2.359;1.544;1.502;1.728;0.45;0.51;24.834;22.982;22.778;22.408;22.315;21.936;21.846;21.904;21.918;682.137;881.622;1123.083
2015-10-05 11:23:41;4445;4445967;8.563;8.372;3.85;9.283;7.627;6.577;6.713;-0.066;5.305;5.273;4.298;4.956;3.612;3.577;3.727;2.364;2.351;1.561;1.508;1.73;0.45;0.521;24.857;22.989;22.799;22.428;22.342;21.954;21.858;21.92;21.927;682.581;881.992;1123.349
2015-10-05 11:23:42;4446;4446967;8.564;8.372;3.86;9.263;7.611;6.573;6.707;-0.065;5.311;5.252;4.283;4.974;3.61;3.584;3.724;2.369;2.362;1.56;1.501;1.735;0.459;0.515;24.888;23.003;22.827;22.459;22.362;21.987;21.877;21.943;21.955;682.668;882.08;1123.44
2015-10-05 11:23:43;4447;4447967;8.554;8.385;3.86;9.265;7.61;6.589;6.701;-0.066;5.31;5.277;4.28;4.953;3.597;3.58;3.719;2.351;2.345;1.564;1.493;1.737;0.45;0.498;24.917;23.03;22.85;22.477;22.391;22.006;21.911;21.965;21.978;682.13;880.952;1125.556
2015-10-05 11:23:44;4448;4448967;8.552;8.388;3.86;9.299;7.611;6.579;6.696;-0.065;5.317;5.27;4.29;4.965;3.609;3.579;3.726;2.372;2.346;1.551;1.51;1.749;0.448;0.515;24.931;23.026;22.862;22.491;22.406;22.003;21.908;21.972;21.968;671.741;897.964;1132.166
2015-10-05 11:23:45;4449;4449967;8.561;8.378;3.94;9.284;7.609;6.583;6.69;-0.071;5.32;5.274;4.289;4.968;3.6;3.59;3.72;2.381;2.345;1.554;1.507;1.738;0.437;0.508;24.946;23.051;22.882;22.517;22.421;22.032;21.931;21.991;22.0;861.264;530.56;1459.556
2015-10-05 11:23:46;4450;4450967;8.551;8.387;3.94;9.319;7.601;6.593;6.699;-0.068;5.318;5.268;4.287;4.97;3.591;3.597;3.731;2.374;2.344;1.554;1.492;1.728;0.451;0.509;24.96;23.06;22.889;22.524;22.435;22.045;21.937;21.981;21.996;679.292;888.539;1122.001
2015-10-05 11:23:47;4451;4451967;8.554;8.396;3.91;9.301;7.6;6.596;6.706;-0.066;5.318;5.278;4.308;4.967;3.605;3.584;3.719;2.38;2.341;1.555;1.513;1.728;0.446;0.507;24.985;23.072;22.914;22.539;22.454;22.055;21.947;21.999;22.004;669.656;899.594;1120.749
2015-10-05 11:23:48;4452;4452967;8.547;8.385;3.91;9.292;7.594;6.604;6.712;-0.062;5.317;5.255;4.294;4.964;3.597;3.593;3.711;2.376;2.341;1.565;1.505;1.727;0.441;0.494;25.0;23.081;22.927;22.555;22.457;22.061;21.958;22.014;22.002;797.293;648.557;1362.64
2015-10-05 11:23:49;4453;4453967;8.547;8.395;3.87;9.288;7.595;6.593;6.7;-0.061;5.309;5.255;4.306;4.962;3.581;3.595;3.746;2.377;2.337;1.565;1.48;1.734;0.455;0.494;25.029;23.102;22.96;22.58;22.489;22.084;21.983;22.031;22.028;681.33;894.104;1116.225
2015-10-05 11:23:50;4454;4454967;8.542;8.409;3.9;9.313;7.596;6.611;6.7;-0.06;5.319;5.267;4.293;4.978;3.588;3.604;3.727;2.362;2.339;1.562;1.503;1.742;0.438;0.498;25.037;23.111;22.961;22.59;22.493;22.091;21.975;22.032;22.021;683.38;884.594;1123.976
2015-10-05 11:23:51;4455;4455967;8.542;8.409;3.89;9.306;7.605;6.598;6.676;-0.073;5.327;5.248;4.284;4.96;3.586;3.605;3.719;2.35;2.344;1.567;1.503;1.737;0.437;0.495;25.051;23.115;22.973;22.594;22.503;22.107;22.006;22.053;22.031;682.977;885.38;1123.744
2015-10-05 11:23:52;4456;4456967;8.534;8.42;3.89;9.319;7.586;6.61;6.684;-0.069;5.316;5.228;4.288;4.957;3.581;3.605;3.722;2.354;2.339;1.571;1.496;1.733;0.451;0.483;25.074;23.14;23.013;22.62;22.53;22.124;22.018;22.068;22.058;679.556;887.995;1119.779
2015-10-05 11:23:53;4457;4457967;8.536;8.403;3.93;9.331;7.597;6.616;6.687;-0.078;5.314;5.241;4.303;4.988;3.587;3.606;3.701;2.369;2.318;1.561;1.507;1.731;0.445;0.482;25.088;23.137;23.014;22.631;22.54;22.126;22.025;22.06;22.053;752.6;844.668;1010.734
2015-10-05 11:23:54;4458;4458967;8.55;8.425;4.06;9.373;7.605;6.623;6.697;-0.057;5.335;5.246;4.302;4.966;3.593;3.628;3.718;2.368;2.34;1.563;1.506;1.734;0.432;0.486;25.11;23.155;23.027;22.657;22.551;22.14;22.034;22.072;22.055;703.026;951.089;992.647
2015-10-05 11:23:55;4459;4459967;8.546;8.407;4.13;9.322;7.582;6.599;6.69;-0.065;5.309;5.241;4.28;4.977;3.597;3.63;3.723;2.372;2.323;1.56;1.503;1.738;0.435;0.503;25.124;23.16;23.041;22.673;22.574;22.161;22.052;22.09;22.067;664.545;955.287;1072.855
2015-10-05 11:23:56;4460;4460967;8.54;8.423;3.88;9.348;7.59;6.637;6.691;-0.061;5.332;5.236;4.293;4.989;3.583;3.631;3.723;2.365;2.323;1.571;1.515;1.745;0.45;0.477;25.125;23.162;23.044;22.676;22.577;22.156;22.056;22.087;22.067;737.304;908.677;990.025
2015-10-05 11:23:57;4461;4461967;8.531;8.425;4.01;9.363;7.581;6.612;6.686;-0.063;5.323;5.229;4.308;4.988;3.588;3.629;3.698;2.364;2.316;1.56;1.504;1.748;0.425;0.487;25.157;23.201;23.087;22.711;22.603;22.177;22.073;22.105;22.086;668.668;1008.277;1003.039
2015-10-05 11:23:58;4462;4462967;8.538;8.431;3.17;9.363;7.585;6.622;6.708;-0.061;5.321;5.216;4.305;4.975;3.598;3.626;3.717;2.365;2.314;1.557;1.519;1.738;0.442;0.486;25.162;23.202;23.086;22.719;22.595;22.182;22.075;22.112;22.081;670.298;984.824;1027.876
2015-10-05 11:23:59;4463;4463967;8.541;8.424;3.27;9.368;7.596;6.624;6.667;-0.071;5.306;5.233;4.292;4.977;3.584;3.629;3.716;2.363;2.291;1.563;1.506;1.741;0.432;0.48;25.187;23.206;23.105;22.735;22.623;22.208;22.098;22.131;22.088;773.706;920.511;914.884
2015-10-05 11:24:00;4464;4464967;8.538;8.427;2.21;9.367;7.572;6.635;6.697;-0.051;5.321;5.208;4.284;4.973;3.582;3.638;3.709;2.355;2.303;1.571;1.493;1.74;0.427;0.481;25.202;23.234;23.116;22.743;22.644;22.219;22.111;22.129;22.087;658.119;998.37;1043.11
2015-10-05 11:24:01;4465;4465967;8.532;8.434;2.29;9.365;7.563;6.633;6.692;-0.052;5.308;5.223;4.275;4.964;3.584;3.637;3.738;2.359;2.301;1.56;1.506;1.734;0.43;0.502;25.205;23.229;23.133;22.767;22.651;22.234;22.115;22.122;22.106;659.089;994.89;1046.153
2015-10-05 11:24:02;4466;4466967;8.524;8.434;2.39;9.373;7.558;6.636;6.695;-0.056;5.308;5.219;4.271;4.964;3.586;3.641;3.729;2.364;2.303;1.558;1.512;1.73;0.423;0.492;25.226;23.243;23.143;22.767;22.662;22.237;22.135;22.152;22.111;660.086;993.102;1046.637
2015-10-05 11:24:03;4467;4467967;8.529;8.431;2.36;9.385;7.576;6.638;6.686;-0.064;5.297;5.201;4.271;4.976;3.59;3.653;3.726;2.344;2.292;1.577;1.507;1.736;0.42;0.489;25.237;23.254;23.166;22.798;22.675;22.254;22.14;22.168;22.124;657.299;989.962;1052.391
2015-10-05 11:24:04;4468;4468967;8.542;8.447;2.39;9.362;7.581;6.615;6.69;-0.056;5.304;5.198;4.257;4.976;3.611;3.633;3.742;2.349;2.307;1.569;1.488;1.724;0.421;0.498;25.251;23.263;23.179;22.804;22.697;22.271;22.151;22.168;22.132;814.828;816.396;997.43
2015-10-05 11:24:05;4469;4469967;8.528;8.439;2.35;9.368;7.562;6.636;6.692;-0.066;5.31;5.217;4.259;4.972;3.589;3.638;3.72;2.357;2.304;1.562;1.498;1.729;0.427;0.486;25.278;23.268;23.191;22.83;22.717;22.284;22.168;22.179;22.142;826.996;814.085;1010.05
2015-10-05 11:24:06;4470;4470967;8.515;8.445;2.34;9.368;7.557;6.639;6.678;-0.063;5.312;5.22;4.261;4.959;3.583;3.64;3.717;2.365;2.311;1.569;1.505;1.729;0.425;0.482;25.281;23.286;23.208;22.838;22.728;22.283;22.169;22.178;22.153;812.249;857.562;957.836
2015-10-05 11:24:07;4471;4471967;8.514;8.431;2.35;9.359;7.546;6.635;6.673;-0.075;5.295;5.188;4.278;4.979;3.566;3.639;3.721;2.352;2.295;1.562;1.494;1.742;0.411;0.467;25.293;23.297;23.214;22.856;22.745;22.301;22.178;22.201;22.153;817.1;881.507;931.796
2015-10-05 11:24:08;4472;4472967;8.497;8.431;2.44;9.358;7.554;6.649;6.664;-0.06;5.304;5.199;4.275;4.967;3.568;3.642;3.693;2.34;2.281;1.569;1.507;1.738;0.425;0.466;25.31;23.307;23.231;22.879;22.765;22.318;22.195;22.226;22.17;837.203;868.343;919.19
2015-10-05 11:24:09;4473;4473967;8.505;8.431;2.42;9.357;7.528;6.628;6.654;-0.058;5.29;5.193;4.27;4.975;3.575;3.646;3.693;2.35;2.287;1.557;1.489;1.731;0.412;0.483;25.308;23.307;23.238;22.865;22.762;22.324;22.187;22.202;22.173;847.477;868.519;907.417
2015-10-05 11:24:10;4474;4474967;8.506;8.421;2.46;9.358;7.534;6.635;6.673;-0.052;5.287;5.193;4.266;4.965;3.579;3.633;3.703;2.364;2.269;1.564;1.493;1.75;0.407;0.455;25.33;23.325;23.259;22.889;22.792;22.336;22.206;22.218;22.213;846.987;857.427;915.388
2015-10-05 11:24:11;4475;4475967;8.493;8.424;2.48;9.369;7.536;6.65;6.649;-0.066;5.291;5.185;4.259;4.961;3.57;3.641;3.687;2.34;2.285;1.572;1.51;1.743;0.414;0.462;25.337;23.333;23.277;22.913;22.797;22.341;22.221;22.225;22.204;842.958;884.417;894.383
2015-10-05 11:24:12;4476;4476967;8.493;8.419;2.46;9.368;7.518;6.631;6.657;-0.072;5.279;5.182;4.23;4.953;3.574;3.65;3.707;2.337;2.286;1.564;1.492;1.741;0.414;0.477;25.362;23.358;23.3;22.929;22.815;22.371;22.241;22.25;22.239;840.291;880.193;901.762
2015-10-05 11:24:13;4477;4477967;8.5;8.421;2.5;9.378;7.542;6.634;6.664;-0.06;5.271;5.166;4.24;4.956;3.584;3.652;3.714;2.32;2.272;1.574;1.494;1.735;0.406;0.476;25.354;23.355;23.297;22.934;22.821;22.381;22.234;22.249;22.241;855.854;868.959;896.255
2015-10-05 11:24:14;4478;4478967;8.488;8.423;2.51;9.383;7.518;6.623;6.641;-0.065;5.262;5.17;4.244;4.947;3.587;3.658;3.697;2.325;2.258;1.573;1.487;1.742;0.412;0.488;25.378;23.366;23.319;22.965;22.834;22.397;22.248;22.266;22.258;844.528;882.117;895.386
2015-10-05 11:24:15;4479;4479967;8.486;8.42;2.48;9.375;7.508;6.663;6.663;-0.066;5.271;5.168;4.25;4.95;3.581;3.658;3.681;2.328;2.268;1.551;1.499;1.725;0.42;0.472;25.369;23.37;23.329;22.972;22.835;22.4;22.257;22.274;22.264;840.447;872.607;906.628
2015-10-05 11:24:16;4480;4480967;8.489;8.421;2.51;9.396;7.503;6.648;6.66;-0.073;5.273;5.16;4.241;4.949;3.588;3.649;3.692;2.346;2.265;1.555;1.495;1.728;0.431;0.471;25.389;23.395;23.346;22.982;22.858;22.421;22.27;22.284;22.287;841.316;893.806;883.505
2015-10-05 11:24:17;4481;4481967;8.477;8.426;2.47;9.384;7.507;6.663;6.651;-0.069;5.275;5.155;4.235;4.957;3.576;3.655;3.704;2.341;2.26;1.559;1.498;1.721;0.415;0.473;25.405;23.402;23.361;23.003;22.874;22.445;22.274;22.3;22.303;860.75;872.741;891.472
2015-10-05 11:24:18;4482;4482967;8.479;8.431;2.46;9.394;7.501;6.662;6.66;-0.047;5.289;5.158;4.245;4.94;3.585;3.639;3.698;2.311;2.274;1.549;1.498;1.724;0.424;0.46;25.42;23.4;23.367;23.013;22.893;22.447;22.278;22.296;22.309;855.647;888.581;877.55
2015-10-05 11:24:19;4483;4483967;8.485;8.429;2.45;9.399;7.526;6.652;6.645;-0.064;5.278;5.163;4.239;4.957;3.572;3.649;3.693;2.34;2.266;1.544;1.5;1.72;0.414;0.472;25.422;23.422;23.39;23.025;22.897;22.469;22.309;22.327;22.326;857.406;884.638;884.439
2015-10-05 11:24:20;4484;4484967;8.489;8.431;1.87;9.378;7.52;6.665;6.647;-0.073;5.263;5.154;4.236;4.946;3.572;3.665;3.688;2.335;2.263;1.552;1.479;1.735;0.423;0.441;25.429;23.416;23.39;23.032;22.904;22.473;22.312;22.322;22.343;873.761;823.21;922.075
2015-10-05 11:24:21;4485;4485967;8.482;8.422;2.41;9.393;7.505;6.638;6.653;-0.054;5.259;5.146;4.225;4.949;3.559;3.663;3.68;2.32;2.264;1.555;1.503;1.739;0.434;0.474;25.437;23.425;23.402;23.043;22.909;22.481;22.317;22.325;22.345;864.007;864.497;896.93
2015-10-05 11:24:22;4486;4486967;8.472;8.424;2.42;9.399;7.505;6.652;6.63;-0.063;5.257;5.139;4.223;4.935;3.573;3.666;3.674;2.332;2.267;1.556;1.488;1.73;0.426;0.447;25.447;23.432;23.402;23.051;22.923;22.485;22.317;22.33;22.356;860.18;865.047;894.748
2015-10-05 11:24:23;4487;4487967;8.48;8.435;2.43;9.424;7.496;6.672;6.646;-0.062;5.267;5.129;4.235;4.958;3.578;3.673;3.685;2.324;2.253;1.567;1.482;1.726;0.425;0.455;25.461;23.449;23.432;23.069;22.935;22.512;22.334;22.351;22.367;919.796;870.268;835.69
2015-10-05 11:24:24;4488;4488967;8.483;8.429;2.45;9.418;7.481;6.654;6.653;-0.076;5.261;5.129;4.211;4.937;3.575;3.679;3.692;2.335;2.259;1.555;1.497;1.71;0.411;0.438;25.47;23.457;23.447;23.085;22.94;22.524;22.352;22.369;22.383;879.639;870.362;876.932
2015-10-05 11:24:25;4489;4489967;8.487;8.436;2.39;9.419;7.489;6.651;6.655;-0.054;5.26;5.106;4.21;4.947;3.567;3.688;3.7;2.342;2.239;1.567;1.485;1.727;0.418;0.45;25.486;23.464;23.456;23.091;22.945;22.528;22.374;22.38;22.387;868.068;837.2;922.171
2015-10-05 11:24:26;4490;4490967;8.474;8.441;2.41;9.438;7.485;6.661;6.648;-0.059;5.254;5.108;4.213;4.939;3.571;3.672;3.698;2.317;2.246;1.556;1.483;1.716;0.42;0.458;25.488;23.468;23.458;23.107;22.972;22.539;22.365;22.377;22.382;856.506;878.419;886.439
2015-10-05 11:24:27;4491;4491967;8.493;8.446;2.43;9.417;7.486;6.656;6.651;-0.054;5.271;5.111;4.222;4.936;3.577;3.679;3.693;2.328;2.239;1.542;1.489;1.718;0.397;0.455;25.5;23.475;23.459;23.112;22.968;22.545;22.372;22.38;22.387;876.28;837.641;914.52
2015-10-05 11:24:28;4492;4492967;8.472;8.437;2.43;9.439;7.485;6.673;6.648;-0.053;5.261;5.105;4.21;4.928;3.574;3.688;3.696;2.323;2.26;1.558;1.489;1.727;0.402;0.447;25.505;23.493;23.471;23.113;22.983;22.554;22.375;22.383;22.391;893.272;852.593;881.743
2015-10-05 11:24:29;4493;4493967;8.463;8.436;2.23;9.431;7.48;6.658;6.629;-0.038;5.245;5.098;4.215;4.936;3.566;3.686;3.694;2.316;2.239;1.557;1.482;1.729;0.407;0.45;25.523;23.502;23.495;23.132;22.995;22.571;22.388;22.401;22.398;842.192;874.212;907.486
2015-10-05 11:24:30;4494;4494967;8.47;8.432;2.27;9.406;7.475;6.666;6.638;-0.059;5.252;5.097;4.226;4.934;3.55;3.655;3.683;2.32;2.241;1.556;1.487;1.718;0.404;0.442;25.529;23.503;23.499;23.141;23.0;22.569;22.396;22.412;22.396;858.641;853.609;916.595
2015-10-05 11:24:31;4495;4495967;8.453;8.433;2.25;9.389;7.462;6.681;6.626;-0.055;5.242;5.093;4.212;4.931;3.569;3.689;3.677;2.32;2.249;1.571;1.47;1.741;0.397;0.432;25.537;23.518;23.516;23.165;23.009;22.585;22.408;22.417;22.403;831.417;888.07;904.851
2015-10-05 11:24:32;4496;4496967;8.458;8.433;2.27;9.41;7.478;6.678;6.63;-0.046;5.24;5.071;4.198;4.937;3.559;3.695;3.69;2.323;2.234;1.566;1.494;1.727;0.39;0.457;25.553;23.525;23.525;23.169;23.029;22.578;22.418;22.426;22.407;845.968;881.835;897.515
2015-10-05 11:24:33;4497;4497967;8.452;8.43;2.26;9.427;7.472;6.672;6.624;-0.055;5.239;5.077;4.224;4.927;3.547;3.686;3.682;2.313;2.242;1.569;1.48;1.719;0.404;0.423;25.554;23.521;23.537;23.176;23.028;22.594;22.425;22.432;22.421;845.74;881.183;895.71
2015-10-05 11:24:34;4498;4498967;8.437;8.433;2.26;9.44;7.476;6.678;6.629;-0.068;5.241;5.077;4.216;4.924;3.551;3.689;3.686;2.33;2.238;1.555;1.484;1.714;0.408;0.428;25.565;23.527;23.541;23.173;23.04;22.6;22.423;22.436;22.404;845.598;881.062;895.561
2015-10-05 11:24:35;4499;4499967;8.444;8.435;2.28;9.436;7.463;6.676;6.63;-0.049;5.227;5.09;4.202;4.923;3.55;3.684;3.68;2.319;2.223;1.577;1.484;1.716;0.393;0.425;25.568;23.547;23.562;23.184;23.049;22.608;22.448;22.446;22.425;845.404;880.958;895.167
2015-10-05 11:24:36;4500;4500967;8.43;8.427;2.3;9.439;7.451;6.678;6.617;-0.058;5.227;5.089;4.184;4.911;3.561;3.695;3.675;2.312;2.22;1.555;1.483;1.722;0.402;0.449;25.591;23.562;23.564;23.214;23.066;22.619;22.457;22.462;22.417;845.675;881.704;892.986
2015-10-05 11:24:37;4501;4501967;8.431;8.434;2.34;9.422;7.45;6.679;6.61;-0.055;5.214;5.071;4.171;4.92;3.545;3.697;3.684;2.321;2.222;1.57;1.485;1.72;0.387;0.439;25.612;23.558;23.589;23.231;23.081;22.648;22.476;22.467;22.446;845.212;880.655;894.72
2015-10-05 11:24:38;4502;4502967;8.44;8.447;2.37;9.434;7.449;6.675;6.619;-0.062;5.212;5.071;4.203;4.916;3.561;3.683;3.69;2.317;2.225;1.571;1.5;1.723;0.4;0.437;25.591;23.58;23.58;23.231;23.074;22.637;22.457;22.464;22.435;845.0;880.722;894.452
2015-10-05 11:24:39;4503;4503967;8.425;8.438;2.37;9.425;7.448;6.664;6.619;-0.075;5.219;5.057;4.193;4.917;3.548;3.681;3.671;2.322;2.225;1.572;1.487;1.722;0.376;0.451;25.619;23.58;23.595;23.249;23.079;22.656;22.473;22.478;22.44;845.056;880.68;894.265
2015-10-05 11:24:40;4504;4504967;8.435;8.43;-0.02;9.444;7.435;6.651;6.611;-0.052;5.219;5.066;4.177;4.915;3.545;3.68;3.657;2.315;2.226;1.558;1.467;1.717;0.382;0.43;25.601;23.59;23.611;23.241;23.087;22.647;22.481;22.482;22.457;844.96;880.603;894.063
